business_name,mobile_number,coaching_type,rating,reviews,website,short_address,district,taluka,city,maps_link
Podar International School Ahilyanagar Cbse,7420858408,Tuition,4.5,97,https://podareducation.org,"Kedgaon, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Podar International School Ahilyanagar (CBSE)/data=!4m7!3m6!1s0x3bdcb0c4b082f5ef:0x16719a4bb0e36d2b!8m2!3d19.0764415!4d74.7033677!16s/g/11c2pjhhym!19sChIJ7_WCsMSw3DsRK23jsEuacRY
Rb Tech Services,9119431984,"Computer Classes, Tuition",4.5,1072,https://rbtechservices.in,"Anandi Bazaar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/RB Tech Services/data=!4m7!3m6!1s0x3bdcb197a3cb41f5:0x500872aa972c85b0!8m2!3d19.094984!4d74.73459!16s/g/11h9z7nvwx!19sChIJ9UHLo5ex3DsRsIUsl6pyCFA
Vidyasagar Coaching Classes,7020284619,"NEET, Tuition, MPSC",4.5,25,https://vcc2001.teachmint.in,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Vidyasagar Coaching Classes/data=!4m7!3m6!1s0x3bdcba87d33a92bb:0xd4ea402a293688af!8m2!3d19.1246438!4d74.7365424!16s/g/11c5rp5_95!19sChIJu5I604e63DsRr4g2KSpA6tQ
Byju's Tuition Centre,9009002000,"SSC, Tuition",4.4,7,https://byjus.com,"Burudgaon Rd, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/BYJU'S Tuition Centre - Burudgaon Road/data=!4m7!3m6!1s0x3bdcb139067b29a5:0xcebde6a03e0ee579!8m2!3d19.0826972!4d74.7353236!16s/g/11t3fdvnj1!19sChIJpSl7Bjmx3DsReeUOPqDmvc4
J.j Science Academy Ahilyanagar,9604225588,"Tuition, Science",4.4,147,https://jjsa.in,"Pipeline Rd, Savedi",Ahmednagar,,,"https://www.google.com/maps/place/J.J Science Academy,Ahilyanagar/data=!4m7!3m6!1s0x3bdcb1031c01e5d7:0x11ba34a0abe63e60!8m2!3d19.1256374!4d74.7485889!16s/g/11gnsp04ph!19sChIJ1-UBHAOx3DsRYD7mq6A0uhE"
Konnect One Software Development & Web Designing,9834863484,"Computer Classes, Tuition",4.4,5,http://konnectone.co.in,"Mukundnagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Konnect One Software Development & Web Designing/data=!4m7!3m6!1s0x3bdcb0662c39203b:0x29c5720a2062a1ea!8m2!3d19.1080441!4d74.7490582!16s/g/1ydxpn92_!19sChIJOyA5LGaw3DsR6qFiIApyxSk
The Unique Academy,9096141515,UPSC,4.4,19,http://theuniqueacademy.com,"Maliwada, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/The Unique Academy/data=!4m7!3m6!1s0x3bdcb1a7250b4079:0xff8963020f2bef26!8m2!3d19.0861229!4d74.7369466!16s/g/11ghtbs9pb!19sChIJeUALJaex3DsRJu8rDwJjif8
Ahilyanagar Club Ltd.,,Railway,4.3,480,http://ahmednagarclub.com,Lakdi Pool Road,Ahmednagar,,,https://www.google.com/maps/place/Ahilyanagar Club Ltd./data=!4m7!3m6!1s0x3bdcb0156aca2b65:0x3cfd599b71301bcb!8m2!3d19.0934839!4d74.7594408!16s/g/11r9hjflj!19sChIJZSvKahWw3DsRyxswcZtZ_Tw
Garud Zep Career Army Academy,8048034454,"Army, Tuition",4.3,60,https://garudzep.com,"Ahmednagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Garud Zep Career army Academy/data=!4m7!3m6!1s0x3bdcb13579d5bb5b:0x34327762b751f6f1!8m2!3d19.1293135!4d74.7549674!16s/g/11g1gp7yhm!19sChIJW7vVeTWx3DsR8fZRt2J3MjQ
Hiray Softech Private Limited,9021550005,"Computer Classes, Tuition",4.3,26,https://hiraysoftech.com,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Hiray Softech Private Limited/data=!4m7!3m6!1s0x3bdcba7f6cfd32c1:0x19f83d3f40fba97d!8m2!3d19.1141782!4d74.7298826!16s/g/11bxfpgqc9!19sChIJwTL9bH-63DsRfan7QD89-Bk
New Arts Commerce And Science College,,"Commerce Classes, Tuition",4.3,929,https://newartscollege.ac.in,"Tarakpur, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/New Arts, Commerce and Science College/data=!4m7!3m6!1s0x3bdcb0880b94485d:0x26c76370437e9d0d!8m2!3d19.102072!4d74.7333281!16s/m/0bmfgtx!19sChIJXUiUC4iw3DsRDZ1-Q3BjxyY"
Ahmednagar College,,Tuition,4.2,875,http://aca.edu.in,"Chandni Chowk, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Ahmednagar College/data=!4m7!3m6!1s0x3bdcb0f0fbdc8195:0x8153be44fa78d063!8m2!3d19.0915413!4d74.7451323!16s/m/0x27z3y!19sChIJlYHc-_Cw3DsRY9B4-kS-U4E
Maharashtra Public School & Junior College,9763715737,Tuition,4.1,50,http://mahaschool.in,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Maharashtra Public School & Junior College/data=!4m7!3m6!1s0x3bdcba7ae37e3ee3:0x5fad00974873ce18!8m2!3d19.1223079!4d74.7249902!16s/g/11bw46vv1m!19sChIJ4z5-43q63DsRGM5zSJcArV8
Pemraj Sarda College,,"Commerce Classes, Tuition",4.1,301,https://sardacollege.ac.in,"Tarakpur, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Pemraj Sarda college/data=!4m7!3m6!1s0x3bdcb080a3dc76b3:0x4cd2531f9bc574af!8m2!3d19.1090201!4d74.7337105!16s/g/11g06slxrn!19sChIJs3bco4Cw3DsRr3TFmx9T0kw
S.r.e.f English Medium School,,English Academy,4.1,52,http://sref.in,"Bhavani Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/S.R.E.F English Medium School/data=!4m7!3m6!1s0x3bdcb05a6c5ddeb9:0x460ea8b5ba60f45f!8m2!3d19.0802295!4d74.7407759!16s/g/1td_x1b_!19sChIJud5dbFqw3DsRX_RgurWoDkY
Aakash Institute,8800945863,"IIT JEE, NEET",4.0,61,https://centers.aakash.ac.in,"Savedi, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/Aakash Institute - Best NEET & IIT-Jee Coaching in Ahmednagar, Premdan Chowk/data=!4m7!3m6!1s0x3bdcbbb2764e8853:0xbffa340e582d8aad!8m2!3d19.1179231!4d74.7295981!16s/g/11rylkxcwc!19sChIJU4hOdrK73DsRrYotWA40-r8"
Mced Ahmednagar,,Army,4.0,8,http://mced.co.in,"M.i.r.c Ahmednagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/MCED Ahmednagar/data=!4m7!3m6!1s0x3bdcb05d52972e33:0x36e1b5e8bf135fbe!8m2!3d19.0906426!4d74.7451405!16s/g/11d_2fwmv6!19sChIJMy6XUl2w3DsRvl8Tv-i14TY
Rajat Academy,9960914959,Tuition,4.0,9,http://rajatacademy.com,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Rajat Academy/data=!4m7!3m6!1s0x3bdcba7c8087d8fd:0x1fbab8339cda21c2!8m2!3d19.1216131!4d74.727994!16s/g/11g81dgkdw!19sChIJ_diHgHy63DsRwiHanDO4uh8
Anukul Computers,9970415929,"Computer Classes, Tuition",3.9,19,http://anukulcomputers.com,"Nalegaon, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Anukul Computers/data=!4m7!3m6!1s0x3bdcb0613c060b3b:0x5d04137da74137b9!8m2!3d19.0945038!4d74.738239!16s/g/1v1vbnj6!19sChIJOwsGPGGw3DsRuTdBp30TBF0
Kota Excellence Centre,,IIT JEE,3.7,9,https://ahmednagarcity.in,"Janshakti, Oppo. Bank Of",Ahmednagar,,,https://www.google.com/maps/place/KOTA EXCELLENCE CENTRE/data=!4m7!3m6!1s0x3bdcb13bcf27610b:0xa5adc3eb3b6d204c!8m2!3d19.0832164!4d74.7378893!16s/g/11k6ypc8p3!19sChIJC2Enzzux3DsRTCBtO-vDraU
Sairaj Test Series,9881325454,Tuition,3.7,9,https://sairajtestseries.com,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Sairaj Test Series/data=!4m7!3m6!1s0x3bdcba6072539e53:0x8d12a12d18db2c8c!8m2!3d19.125815!4d74.7386954!16s/g/11s8klf3kd!19sChIJU55TcmC63DsRjCzbGC2hEo0
Physics Wallah Vidyapeeth Pathshala Coaching Center Ahilyanagar IIT JEE NEET & Foundation Classes,9420402964,"IIT JEE, NEET, CET, NDA, Tuition, Science",3.5,39,https://pw.live,"Anand Nagar East, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/Physics Wallah Vidyapeeth Pathshala Coaching Center Ahilyanagar IIT JEE, NEET & Foundation Classes MHT-CET/data=!4m7!3m6!1s0x3bdcbb79dfd2de3d:0x163b26e3c948df67!8m2!3d19.1213329!4d74.7362691!16s/g/11vlszyp5k!19sChIJPd7S33m73DsRZ99IyeMmOxY"
Affinity Spoken English Acedamy,9890986862,"Spoken English, Tuition, English Academy",3.0,21,http://ahmednagarcity.in,"Sathbhas Mala, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/AFFINITY SPOKEN ENGLISH ACEDAMY/data=!4m7!3m6!1s0x3bdcb08851277141:0x5659c2689eeabc9a!8m2!3d19.0991773!4d74.7312053!16s/g/11g68yl97f!19sChIJQXEnUYiw3DsRmrzqnmjCWVY
Chaitanya Academy,9049009519,IIT JEE,3.0,2,https://chaitanyas-academy.com,"Surya Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Chaitanya Academy - Ahilya Nagar/data=!4m7!3m6!1s0x3bdcb11fedc4fe0f:0x27e761c1b7ac249f!8m2!3d19.1319737!4d74.7581901!16s/g/11x1chd03v!19sChIJD_7E7R-x3DsRnySst8Fh5yc
Pass Academy Home Tuitions,7276689011,Tuition,3.0,2,http://passacademy.in,"Patrakar Chowk, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Pass Academy Home Tuitions /data=!4m7!3m6!1s0x3bdcb115fac96e93:0xd69127fd3b0b2331!8m2!3d19.1100897!4d74.7337691!16s/g/11kq3h4qqw!19sChIJk27J-hWx3DsRMSMLO_0nkdY
Abacus & Vedic Maths Class By Afsana Pathan,7249383733,"Tuition, Mathematics, Abacus, Vedic Maths",,,https://aristokids.in,Kapurwadi,Ahmednagar,,,https://www.google.com/maps/place/Abacus & Vedic Maths Class by Afsana Pathan - Aristo Kids/data=!4m7!3m6!1s0x3bdca58dd0ba7961:0xea7fc76dba67e56c!8m2!3d19.1245346!4d74.7980705!16s/g/11sqnllps_!19sChIJYXm60I2l3DsRbOVnum3Hf-o
Aldine CA Classes,,"CA, Tuition",,,http://cavisionacademy.com,"Burudgaon Rd, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Aldine CA Classes CA Parveen Sharma Ahmednagar/data=!4m7!3m6!1s0x3bdcb1bf8698ee2f:0xdefa81c7d605b96!8m2!3d19.0829491!4d74.7401427!16s/g/11v0c865l1!19sChIJL-6Yhr-x3DsRlltgfRyo7w0
Bansal Classes Private Limited,9607834747,"IIT JEE, Tuition",,,http://bansal.ac.in,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Bansal classes private limited/data=!4m7!3m6!1s0x3bdcbb9b27793f09:0xf715cbe2a7855a83!8m2!3d19.1274791!4d74.7412637!16s/g/11t25q2rm0!19sChIJCT95J5u73DsRg1qFp-LLFfc
Efforts Academy,9822095691,"NDA, Tuition",,,https://effortsacademy.in,"Padegaon, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Efforts Academy/data=!4m7!3m6!1s0x3bdcbabdef5c8fc3:0xe0796fa43f46d38a!8m2!3d19.1319737!4d74.7581901!16s/g/11nnv_3j18!19sChIJw49c77263DsRitNGP6RveeA
Maharashtra Tantrik Shikshan Mandal Ahmednagar,9822147888,"NDA, Tuition",,,http://mtsmindia.org,228 1,Ahmednagar,,,https://www.google.com/maps/place/Maharashtra Tantrik shikshan Mandal Ahmednagar/data=!4m7!3m6!1s0x3bdcbbe39153d309:0x675f0b46fa5fc1b!8m2!3d19.1220291!4d74.7246852!16s/g/11fcv4kk6j!19sChIJCdNTkeO73DsRG_ylb7TwdQY
Oasis English Medium School,9921762566,English Academy,,,https://oasisschoolahmednagar.com,"Udyanraje Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Oasis English Medium School/data=!4m7!3m6!1s0x3bdcb0d0bb2d56d1:0x4c89c9b1893a4a3b!8m2!3d19.0730479!4d74.6963562!16s/g/11b8_q2y4s!19sChIJ0VYtu9Cw3DsRO0o6ibHJiUw
Ramkrishna English Medium School & Junior College Sref,,English Academy,,,https://sref.in,"Bhavani Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/RAMKRISHNA ENGLISH MEDIUM SCHOOL & JUNIOR COLLEGE (SREF)/data=!4m7!3m6!1s0x3bdcb05a1312521b:0xf7910fd535877bd2!8m2!3d19.0801441!4d74.7411106!16s/g/11fxdtr2b1!19sChIJG1ISE1qw3DsR0nuHNdUPkfc
Sunrise English Primary And Secondary School,8983123935,"NDA, English Academy",,,http://sunriseengschool.com,"Midc, Nagapur",Ahmednagar,,,https://www.google.com/maps/place/Sunrise English Primary and Secondary School/data=!4m7!3m6!1s0x3bdcbbc5dce3eae5:0xb394979a6d486f01!8m2!3d19.1384261!4d74.7135765!16s/g/11fpvbp50r!19sChIJ5erj3MW73DsRAW9IbZqXlLM
Unacademy Coaching Helpline Ahmadnagar IIT JEE NEET & Foundation Classes,6366526955,"IIT JEE, NEET, NDA, Tuition",,,https://unacademy.com,"Savedi, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/Unacademy Coaching Helpline Ahmadnagar IIT JEE, NEET & Foundation Classes/data=!4m7!3m6!1s0x3bdcbb292feade9d:0x3b59f56dd9d2908c!8m2!3d19.121245!4d74.7420236!16s/g/11yfj3slv1!19sChIJnd7qLym73DsRjJDS2W31WTs"
Vedantu Learning Center Ahilyanagar Vlc,7204792576,"IIT JEE, NEET, NDA, Kids Learning",,,https://vedantu.com,"Savedi, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/Vedantu Learning Center, Ahilyanagar (VLC) - JEE / NEET / Foundation/data=!4m7!3m6!1s0x3bdcb1098ab5a147:0xd9c65e362c5ec2c8!8m2!3d19.1125414!4d74.7306895!16s/g/11yzzsl0sc!19sChIJR6G1igmx3DsRyMJeLDZextk"
Vikhe Patil English Medium School Ahilyanagar,,English Academy,,,http://vpsnagar.in,"Pimpalgaon Malvi, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/VIKHE PATIL ENGLISH MEDIUM SCHOOL, Ahilyanagar/data=!4m7!3m6!1s0x3bdcbbe76c30ae2b:0xc0a6862993bd274c!8m2!3d19.1805986!4d74.6946382!16s/g/11bzzqh14m!19sChIJK64wbOe73DsRTCe9kymGpsA"
Aarav Engineering Classes,,"Computer Classes, Tuition",5.0,32,,"Pipeline Rd, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/aarav engineering classes/data=!4m7!3m6!1s0x3bdcbb1dec96334f:0x298ccf89246954e5!8m2!3d19.1277564!4d74.7478718!16s/g/11j1pmv3b8!19sChIJTzOW7B273DsR5VRpJInPjCk
Abacus Classes,,"Banking, Tuition, Abacus, Mathematics",5.0,1,,"Bhingar, Ahmadnagar",Ahmednagar,,,https://www.google.com/maps/place/Abacus Classes/data=!4m7!3m6!1s0x3bdcb10007e92419:0x69e8b9454cec99e4!8m2!3d19.0964947!4d74.7697802!16s/g/11y5_1h7m4!19sChIJGSTpBwCx3DsR5JnsTEW56Gk
Academy,,UPSC,5.0,28,,"Ahmednagar, Bhingar",Ahmednagar,,,https://www.google.com/maps/place/Academy/data=!4m7!3m6!1s0x3bdcafec893904bb:0xeecd2a24a5c34130!8m2!3d19.0927175!4d74.7814724!16s/g/11sqndc11w!19sChIJuwQ5ieyv3DsRMEHDpSQqze4
Accountancy Classes,,"NEET, Tuition",5.0,96,,"Nandanvan Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Accountancy Classes/data=!4m7!3m6!1s0x3bdcbb62205f7743:0xc9be8594e10a8286!8m2!3d19.1329077!4d74.7283659!16s/g/11f7stt8qm!19sChIJQ3dfIGK73DsRhoIK4ZSFvsk
Ahuja Classes,9850063399,Tuition,5.0,184,,"Ahmednagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/AHUJA CLASSES/data=!4m7!3m6!1s0x3bdcb1e5b91abbbd:0x59cf8524edade33!8m2!3d19.1119137!4d74.7275522!16s/g/11f61fjy7j!19sChIJvbsaueWx3DsRM97aTlL4nAU
Aims Aryabhatt Institute Of Mathematics & Sciences,8446723960,"Tuition, Mathematics",5.0,24,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/AIMS Aryabhatt Institute of Mathematics & Sciences/data=!4m7!3m6!1s0x3bdcbbbc47d97d27:0xd7b57adbf782f081!8m2!3d19.1204319!4d74.7313898!16s/g/11jfcwqc01!19sChIJJ33ZR7y73DsRgfCC99t6tdc
Ambition Science NEET Academy,9067795407,NEET,5.0,1,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/ambition SCIENCE NEET ACADEMY/data=!4m7!3m6!1s0x3bdcba7db60f8e3d:0xeb79055817362c65!8m2!3d19.1203914!4d74.7311846!16s/g/11l6tlyvyh!19sChIJPY4Ptn263DsRZSw2F1gFees
Apprize Tutorials,9923136446,"Commerce Classes, Tuition",5.0,1,,"Nalegaon, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/AppriZe Tutorials/data=!4m7!3m6!1s0x3bdcb174638f9d27:0x5c5eed08f1ceb74!8m2!3d19.0967755!4d74.7373284!16s/g/11r5syfybk!19sChIJJ52PY3Sx3DsRdOscj9DuxQU
Artech Point Institute Of Professional Studies,,"Aptitude, Tuition",5.0,11,,"Tarakpur, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Artech Point Institute of Professional Studies/data=!4m7!3m6!1s0x3bdcb1bc34fa1fb1:0xbd43878b215cdb8b!8m2!3d19.1024561!4d74.7417341!16s/g/11x82yk2l6!19sChIJsR_6NLyx3DsRi9tcIYuHQ70
Asha Computer Typing Institute,9225730429,"Computer Classes, Tuition",5.0,1,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Asha Computer Typing Institute/data=!4m7!3m6!1s0x3bdcba7e7c000001:0xb696b432a57c1f72!8m2!3d19.1192096!4d74.7316867!16s/g/11c2prnhlt!19sChIJAQAAfH663DsRch98pTK0lrY
Ashish Tattu's Excellence Classes,9029349483,"Spoken English, Tuition, English Academy",5.0,53,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Ashish Tattu's Excellence Classes/data=!4m7!3m6!1s0x3bdcba7db6227257:0x750996340347862a!8m2!3d19.1215416!4d74.7368891!16s/g/11g892r6j3!19sChIJV3Iitn263DsRKoZHAzSWCXU
Atharva Maths Classes,9890664006,"Tuition, Mathematics",5.0,37,,"Teli Khunt Rd, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Atharva Maths Classes/data=!4m7!3m6!1s0x3bdcb114a03b1689:0x9a72d639aa5cf72e!8m2!3d19.0979087!4d74.7379532!16s/g/11xlb1d_0m!19sChIJiRY7oBSx3DsRLvdcqjnWcpo
B & W Career Academy,,Tuition,5.0,2,,"Balikashram Rd, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/B & W Career Academy/data=!4m7!3m6!1s0x3bdcb166fbffc681:0xb25b38ab2f3368b8!8m2!3d19.1041957!4d74.728092!16s/g/11sv5hdbhl!19sChIJgcb_-2ax3DsRuGgzL6s4W7I
Blue Diamond Academy School,7219336094,English Academy,5.0,14,,"Buypass Rd, Wadgaon Gupta",Ahmednagar,,,"https://www.google.com/maps/place/Blue Diamond Academy,School/data=!4m7!3m6!1s0x3bdcbbf47be7758b:0x95dbd86b4e722b4b!8m2!3d19.1703132!4d74.7180708!16s/g/11j10r4r8v!19sChIJi3Xne_S73DsRSytyTmvY25U"
C Tech Computers Ahmednagar,9767950501,"Computer Classes, Tuition",5.0,11,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/C-TECH COMPUTERS AHMEDNAGAR/data=!4m7!3m6!1s0x3bdcba8442cb61b1:0x523328ed7254b498!8m2!3d19.1213646!4d74.7417524!16s/g/1v0lj6wr!19sChIJsWHLQoS63DsRmLRUcu0oM1I
Cad Hub Skill Training Center,9850988825,"Computer Classes, Tuition",5.0,3,,"Sarjepura City, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/CAD HUB Skill Training Center/data=!4m7!3m6!1s0x3bdcb1000aec6ae3:0x1103bb154415f056!8m2!3d19.097736!4d74.7320359!16s/g/11w1kg2h1s!19sChIJ42rsCgCx3DsRVvAVRBW7AxE
Catalyser,8237658801,Tuition,5.0,58,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Catalyser/data=!4m7!3m6!1s0x3bdcbb9cab3b04bf:0xfa66c19ab90fa144!8m2!3d19.1234421!4d74.7301836!16s/g/11swzjdbff!19sChIJvwQ7q5y73DsRRKEPuZrBZvo
Core Institute Of Technology Marathi,8087550366,"Computer Classes, Tuition",5.0,30,,"Kedgaon, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Core Institute of Technology (Marathi: कोअर इन्स्टिटयूट ऑफ टेक्नॉलॉजी)/data=!4m7!3m6!1s0x3bdcb19dd2101605:0x7f61f3e1c56ebb76!8m2!3d19.0753063!4d74.7106417!16s/g/11vm8h8cxs!19sChIJBRYQ0p2x3DsRdrtuxeHzYX8
D Net System,9423216483,"Computer Classes, Tuition",5.0,5,,"Pipeline Rd, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/D Net System/data=!4m7!3m6!1s0x3bdcbb22b2de3165:0xcb22173c893e0b61!8m2!3d19.1270667!4d74.7427216!16s/g/11t40x1zdn!19sChIJZTHesiK73DsRYQs-iTwXIss
Dambelkar's Spoken English Classes,7272886565,"Spoken English, Tuition, English Academy",5.0,140,,"Sudke Mala, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Dambelkar's Spoken English Classes/data=!4m7!3m6!1s0x3bdcb1dcaf43fa15:0xa498a096ae0ba5bf!8m2!3d19.1072283!4d74.7301741!16s/g/11n05jsl50!19sChIJFfpDr9yx3DsRv6ULrpagmKQ
Darkundes Science Classes,9096302244,"Tuition, Science",5.0,48,,"Kedgaon, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Darkundes Science Classes/data=!4m7!3m6!1s0x3bdcb127f90d7467:0x2f86ed0580a534ad!8m2!3d19.0637828!4d74.6990946!16s/g/11g027rf5b!19sChIJZ3QN-Sex3DsRrTSlgAXthi8
Dikonda's A C Classes,,"CA, NDA, Tuition",5.0,22,,"Chitale Rd, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Dikonda's A/C Classes/data=!4m7!3m6!1s0x3bdcb061f802c329:0xb50dadca6502dfff!8m2!3d19.0959411!4d74.7344825!16s/g/1pp2tzcyj!19sChIJKcMC-GGw3DsR_98CZcqtDbU
Everest Career Acadamy Campus,,Railway,5.0,20,,"Hingangaon, Jakhangaon",Ahmednagar,,,https://www.google.com/maps/place/Everest Career Acadamy campus/data=!4m7!3m6!1s0x3bdcb919d9de8815:0x360fd3615711ccae!8m2!3d19.1082024!4d74.6410724!16s/g/11v3m_gq4x!19sChIJFYje2Rm53DsRrswRV2HTDzY
Gawali Computer Typing Institute Ahilyanagar,9028024079,"Computer Classes, Tuition",5.0,3,,"Maliwada, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/Gawali Computer Typing Institute, Ahilyanagar/data=!4m7!3m6!1s0x3bdcb14731b67b55:0xb16066be0c2c4d27!8m2!3d19.0893359!4d74.7356893!16s/g/11xccyn_v3!19sChIJVXu2MUex3DsRJ00sDL5mYLE"
I Can Training Institute Ahilyanagar,8668604127,NEET,5.0,21,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/I Can Training Institute Ahilyanagar/data=!4m7!3m6!1s0x3bdcbb1be50cdd4d:0xbcf880ea706d11bd!8m2!3d19.13999!4d74.7419145!16s/g/11ywj62zsp!19sChIJTd0M5Ru73DsRvRFtcOqA-Lw
Inspire Abacus Academy,,"Tuition, Mathematics, Abacus",5.0,1,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Inspire Abacus Academy/data=!4m7!3m6!1s0x3bdcbb2f430e5617:0x96b93a714293106!8m2!3d19.1388689!4d74.7290596!16s/g/11kq2kbfmw!19sChIJF1YOQy-73DsRBjEpFKeTawk
Institute Of Integrated Software,9763206009,"Computer Classes, Tuition",5.0,117,,"Sudke Mala, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Institute Of Integrated Software/data=!4m7!3m6!1s0x3bdcb087d5ed726d:0xeb6ccdcab82efaa4!8m2!3d19.1018429!4d74.7310831!16s/g/11g8vcdw7w!19sChIJbXLt1Yew3DsRpPouuMrNbOs
Jain's Coaching Classes,9423768691,Tuition,5.0,3,,"Dnyaneshwar Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Jain's coaching classes/data=!4m7!3m6!1s0x3bdcbbfdbafe058f:0x8d67971322921f3!8m2!3d19.130938!4d74.74469!16s/g/11sd65k07l!19sChIJjwX-uv273DsR8yEpMnF51gg
Karn Ethical Hacking Computer Institute,,"Computer Classes, Tuition",5.0,19,,"Kedgaon, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/KARN ETHICAL HACKING COMPUTER INSTITUTE/data=!4m7!3m6!1s0x3bdcb11dc7ec4ba9:0x56fa1a06205a2cf7!8m2!3d19.06219!4d74.7052208!16s/g/11l29d9fxw!19sChIJqUvsxx2x3DsR9yxaIAYa-lY
Kid Kingdom Classes,,"Tuition, English Academy",5.0,3,,"Mahavir Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Kid Kingdom Classes/data=!4m7!3m6!1s0x3bdcb10650742ec9:0x2fd5fe25894c82c6!8m2!3d19.1116305!4d74.7304595!16s/g/11krkws9sr!19sChIJyS50UAax3DsRxoJMiSX-1S8
Krushna Computer Institute,8805055929,"Computer Classes, Tuition",5.0,7,,"Bolhegaon Suburban, Nagapur",Ahmednagar,,,https://www.google.com/maps/place/Krushna Computer Institute/data=!4m7!3m6!1s0x3bdcbb1f7f4cdf61:0xbabcf1f71e4b4f30!8m2!3d19.1357553!4d74.7074735!16s/g/11tp77krkd!19sChIJYd9Mfx-73DsRME9LHvfxvLo
Maths World Academy,7020844450,"IIT JEE, Mathematics",5.0,26,,"Bhistabag, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Maths World Academy/data=!4m7!3m6!1s0x3bdcbb55217d70a1:0x2d01fb4ce017bd04!8m2!3d19.1292841!4d74.7320018!16s/g/11fkdyqj07!19sChIJoXB9IVW73DsRBL0X4Ez7AS0
Modern English School,9404174250,"English Academy, Kids Learning",5.0,1,,"Bhingar, Nagardeole",Ahmednagar,,,https://www.google.com/maps/place/Modern English School/data=!4m7!3m6!1s0x3bdcafb406c9196b:0x4f8e854d653ae0b4!8m2!3d19.1022259!4d74.7808189!16s/g/11khkff03f!19sChIJaxnJBrSv3DsRtOA6ZU2Fjk8
