business_name,mobile_number,coaching_type,rating,reviews,website,short_address,district,taluka,city,maps_link
Hanuman Suppliers,,Tuition,4.0,156,,"Chanyka Chowk, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Hanuman suppliers/data=!4m7!3m6!1s0x3bdcb059db001905:0x2cfa2f6fac1e7e1f!8m2!3d19.079437!4d74.7375655!16s/g/1pp2vg4pk!19sChIJBRkA21mw3DsRH34erG8v-iw
Mhaske Coching Classes,,Tuition,4.0,1,,"Sudke Mala, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Mhaske coching classes/data=!4m7!3m6!1s0x3bdcb1e736d506b3:0xe26a48e2b4478f26!8m2!3d19.0982985!4d74.7317326!16s/g/11v5g1gymj!19sChIJswbVNuex3DsRJo9HtOJIauI
Jj Science Academy,,Science,3.9,30,,"Nagardeole, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/JJ SCIENCE ACADEMY/data=!4m7!3m6!1s0x3bdcba9a6d885895:0x7dfea9d93a613e66!8m2!3d19.1255026!4d74.7495639!16s/g/11tdr2j939!19sChIJlViIbZq63DsRZj5hOtmp_n0
Suman I Talent,,Railway,3.9,213,,"Hospital Rd, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Suman I Talent/data=!4m7!3m6!1s0x3bdcb183cb2254b1:0xf0026a2a9e7562f5!8m2!3d19.0810085!4d74.7344435!16s/g/11fky_srr1!19sChIJsVQiy4Ox3DsR9WJ1nipqAvA
Shilpa Computers & Typing Institute,9960972275,"Computer Classes, Tuition",3.8,12,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Shilpa Computers & Typing Institute/data=!4m7!3m6!1s0x3bdcba876d7e4809:0x17d74f131bdd4db0!8m2!3d19.1214733!4d74.7345742!16s/g/12hk8lnxg!19sChIJCUh-bYe63DsRsE3dGxNP1xc
Jain Coaching Classes,,Tuition,3.6,5,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Jain Coaching Classes/data=!4m7!3m6!1s0x3bdcba84ef0586b9:0xfddc581e71665046!8m2!3d19.1219647!4d74.7434322!16s/g/11g88v32qq!19sChIJuYYF74S63DsRRlBmcR5Y3P0
Sai English Medium School,,English Academy,3.5,2,,"Midc, Nagapur",Ahmednagar,,,https://www.google.com/maps/place/Sai English Medium School/data=!4m7!3m6!1s0x3bdcbb81c5a107cd:0x47c844d20289d423!8m2!3d19.1636125!4d74.7047969!16s/g/11rfmtl1pg!19sChIJzQehxYG73DsRI9SJAtJEyEc
Kkj Science NEET Academy,,NEET,3.0,2,,"Shramik Janta Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/KKJ Science (Neet) Academy/data=!4m7!3m6!1s0x3bdcbb4af2633267:0x56a57217cc7b093f!8m2!3d19.1284949!4d74.7353681!16s/g/11rz3p10yp!19sChIJZzJj8kq73DsRPwl7zBdypVY
Nucleus Classes,9503339069,"IIT JEE, Tuition",3.0,2,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Nucleus Classes/data=!4m7!3m6!1s0x3bdcbb76b937cced:0x32f76e8cea2a32!8m2!3d19.121356!4d74.7414522!16s/g/11ryzd654l!19sChIJ7cw3uXa73DsRMirqjG73MgA
Soumya Classes And Perfect Abacus Class,,"Tuition, Abacus",3.0,2,,"Midc, Nagapur",Ahmednagar,,,https://www.google.com/maps/place/Soumya classes and perfect abacus class/data=!4m7!3m6!1s0x3bdcbbdb78367e37:0xf50b1dd2a72925eb!8m2!3d19.1551678!4d74.7105976!16s/g/11srzxs4w8!19sChIJN342eNu73DsR6yUpp9IdC_U
Meera Computers,9960786024,"Computer Classes, Tuition",2.8,8,,"Mukundnagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Meera Computers/data=!4m7!3m6!1s0x3bdcb073fdb9eaf1:0x18b4b683df7ec342!8m2!3d19.1099474!4d74.7478656!16s/g/11b7m97f2d!19sChIJ8eq5_XOw3DsRQsN-34O2tBg
Bansod's Classes,8380050071,"Tuition, NEET",2.3,12,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Bansod's classes/data=!4m7!3m6!1s0x3bdcbb00790577e5:0x1001b8e1cbcb5f21!8m2!3d19.1274791!4d74.7412637!16s/g/11z1t4clgw!19sChIJ5XcFeQC73DsRIV_Ly-G4ARA
Kshirsagars Coaching Classes,,"IIT JEE, Tuition",2.0,1,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Kshirsagars Coaching Classes/data=!4m7!3m6!1s0x3bdcbbb9a8f08563:0xf39858b634e87322!8m2!3d19.1261322!4d74.7327804!16s/g/11pc9hrlqp!19sChIJY4XwqLm73DsRInPoNLZYmPM
Vijay Computer Typing Institute,,"Computer Classes, Tuition",2.0,1,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Vijay Computer Typing Institute/data=!4m7!3m6!1s0x3bdcbbc6a21b3037:0x7042c0f1ad57aa59!8m2!3d19.1215819!4d74.7482944!16s/g/11fk0qt54m!19sChIJNzAbosa73DsRWapXrfHAQnA
Shatrujeet Academy,,"IIT JEE, NDA",1.0,1,,"Dnyaneshwar Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Shatrujeet Academy NDA CDS SSB Coaching in Ahmednagar/data=!4m7!3m6!1s0x3bdcbb0070858a3d:0xe41aed98e43b6f54!8m2!3d19.126847!4d74.744238!16s/g/11y660gf7l!19sChIJPYqFcAC73DsRVG875JjtGuQ
Abhinav Computer Institute,9921384896,"Computer Classes, Tuition",,,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Abhinav Computer Institute/data=!4m7!3m6!1s0x3bdcbbb2dad4cf33:0x154d93eb534f0ea8!8m2!3d19.1274464!4d74.7414808!16s/g/11sh4_jchn!19sChIJM8_U2rK73DsRqA5PU-uTTRU
Active Metro Brain Abacus Classes,,"Tuition, Abacus",,,,"Bhistabag, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Active Metro Brain Abacus Classes/data=!4m7!3m6!1s0x3bdcbb0efcf2dc33:0x17b55991b5adcac2!8m2!3d19.1299617!4d74.7382498!16s/g/11mlq0g1vk!19sChIJM9zy_A673DsRwsqttZFZtRc
Aes Ashokbhau Firodiya English Medium School,,English Academy,,,,"Maliwada, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/AES Ashokbhau firodiya English Medium School/data=!4m7!3m6!1s0x3bdcb170a694d3f7:0x320c85e4eb0c7e5d!8m2!3d19.0899538!4d74.734317!16s/g/11stbk9f8t!19sChIJ99OUpnCx3DsRXX4M6-SFDDI
Afinity Spocken English Classes,9423225020,"Tuition, English Academy",,,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Afinity Spocken English Classes/data=!4m7!3m6!1s0x3bdcba5fc0c3ea69:0x3c8653b2d1927517!8m2!3d19.137657!4d74.731952!16s/g/11s82yvxf2!19sChIJaerDwF-63DsRF3WS0bJThjw
Deccan English Medium School,,English Academy,,,,"Mukundnagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Deccan English Medium School/data=!4m7!3m6!1s0x3bdcb0748d58bee3:0x2973fc29adfdff73!8m2!3d19.1107645!4d74.7549183!16s/g/11ggk4qxg5!19sChIJ475YjXSw3DsRc__9rSn8cyk
Dnyansampada School English Medium,7447485422,English Academy,,,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Dnyansampada School (English Medium)/data=!4m7!3m6!1s0x3bdcbaeb385480cb:0x9087b47b0d849f6b!8m2!3d19.141116!4d74.726397!16s/g/11c3w030h4!19sChIJy4BUOOu63DsRa5-EDXu0h5A
Everest Abacus Classes,,"Tuition, Abacus",,,,"Kedgaon, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Everest Abacus Classes/data=!4m7!3m6!1s0x3bdcb10028c5dd71:0xd06f2618fd3a6895!8m2!3d19.0519282!4d74.7031594!16s/g/11z6792rtf!19sChIJcd3FKACx3DsRlWg6_Rgmb9A
Evrest Abacus Classes,,"Tuition, Abacus",,,,"Burhan Nagar, Burhanagar",Ahmednagar,,,https://www.google.com/maps/place/EVREST ABACUS CLASSES/data=!4m7!3m6!1s0x3bdcbbdee8da9ca5:0x1fb2ab8c327dd21e!8m2!3d19.1421676!4d74.7534673!16s/g/11t_spnrx3!19sChIJpZza6N673DsRHtJ9Moyrsh8
Excellence Science Academy,,Science,,,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Excellence Science Academy/data=!4m7!3m6!1s0x3bdcbb000e935c77:0xb12162eed358ad8c!8m2!3d19.124381!4d74.7311976!16s/g/11z73qg87k!19sChIJd1yTDgC73DsRjK1Y0-5iIbE
Expert's Science Academy,9422229997,Science,,,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Expert's Science Academy/data=!4m7!3m6!1s0x3bdcbbd7895a71c5:0x7b80df24db1fab7d!8m2!3d19.1212935!4d74.741733!16s/g/11mnm_m2t7!19sChIJxXFaide73DsRfasf2yTfgHs
Galaxy Abacus Academy,7057347128,"Tuition, Abacus",,,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/GALAXY ABACUS ACADEMY/data=!4m7!3m6!1s0x3bdcbb64d1b829cd:0xa697ddec98910048!8m2!3d19.1261224!4d74.7420068!16s/g/11rm_z852j!19sChIJzSm40WS73DsRSACRmOzdl6Y
I Care Spoken English Classes,9420797468,"Spoken English, Tuition, English Academy",,,,"Sindhi Colony, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/I Care Spoken English Classes/data=!4m7!3m6!1s0x3bdcb10333d90467:0xf8ac7a699e57aeea!8m2!3d19.1074402!4d74.741235!16s/g/11xlhg8jf9!19sChIJZwTZMwOx3DsR6q5Xnml6rPg
I Genius Abacus Academy India Pvt Ltd . Wakodi Phata Ahilyanagar,9921290907,"Tuition, Abacus",,,,"Wakodi Phata, Wakodi",Ahmednagar,,,"https://www.google.com/maps/place/I-Genius Abacus Academy, India Pvt Ltd . Wakodi Phata, Ahilyanagar/data=!4m7!3m6!1s0x3bdcb10237840f03:0xddf6c94aa8fb38f5!8m2!3d19.0663726!4d74.7600495!16s/g/11lzwv0qzy!19sChIJAw-ENwKx3DsR9Tj7qErJ9t0"
Inspair Abacus Classes,,"Tuition, Abacus",,,,"Maheshnagar, Bhingar",Ahmednagar,,,https://www.google.com/maps/place/INSPAIR ABACUS CLASSES/data=!4m7!3m6!1s0x3bdcafdb2fa73b9d:0x4956c874f2790938!8m2!3d19.0932422!4d74.7914499!16s/g/11tcjrtj_g!19sChIJnTunL9uv3DsROAl58nTIVkk
Inspire Abacus Class Vinayak Nagar Ahmednagar,,"Tuition, Abacus",,,,"Vinayak Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Inspire Abacus class Vinayak nagar Ahmednagar/data=!4m7!3m6!1s0x3bdcb16ad3976093:0xae42d1893aed3285!8m2!3d19.0736426!4d74.7343647!16s/g/11l71dcvpc!19sChIJk2CX02qx3DsRhTLtOonRQq4
Inspire Abacus Classes And Vedic Maths,9762035889,"Tuition, Mathematics, Abacus, Vedic Maths",,,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Inspire Abacus classes and vedic maths/data=!4m7!3m6!1s0x3bdcbb92ae76f61d:0x9324aa88846cde1e!8m2!3d19.1131988!4d74.7284105!16s/g/11yg15brmq!19sChIJHfZ2rpK73DsRHt5shIiqJJM
Jain Abacus Coaching Classes,,"Tuition, Abacus",,,,"Navnagapur, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Jain Abacus 🧮 Coaching Classes/data=!4m7!3m6!1s0x3bdcb1278f0392f3:0xb816adfc6050cdaf!8m2!3d19.080307!4d74.726162!16s/g/11vxpcmdk2!19sChIJ85IDjyex3DsRr81QYPytFrg
Kale Science Academy,,"IIT JEE, NEET, Tuition, Science",,,,"Bhingar, Ahmadnagar",Ahmednagar,,,"https://www.google.com/maps/place/Kale Science Academy - NEET ,JEE,12th Science Coaching Classes/data=!4m7!3m6!1s0x3bdcb019e8fc209f:0xd676a9e350d0a460!8m2!3d19.0978616!4d74.7696338!16s/g/11f01q2fx8!19sChIJnyD86Bmw3DsRYKTQUOOpdtY"
Kavita's Abacus And Phonics Classes,,"Tuition, Abacus, Kids Learning",,,,"Sarjepura City, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Kavita's Abacus and Phonics Classes/data=!4m7!3m6!1s0x3bdcb1000b019367:0x13ac9018f2cdb8aa!8m2!3d19.0971189!4d74.7344572!16s/g/11w9yqdqnr!19sChIJZ5MBCwCx3DsRqrjN8hiQrBM
Maharashtra Tantrik Shikshan Mandal Head Office,,"Computer Classes, NDA, Tuition",,,,"Savedi, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/Maharashtra Tantrik Shikshan Mandal, Head Office/data=!4m7!3m6!1s0x3bdcbba21dafc5f1:0x33bb6e616409f625!8m2!3d19.1248822!4d74.7325438!16s/g/11s7yyhm2h!19sChIJ8cWvHaK73DsRJfYJZGFuuzM"
Mahaveer Science Academy,,"IIT JEE, NEET, NDA, Science",,,,"Kedgaon, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/MAHAVEER SCIENCE ACADEMY JEE, NEET, MHTCET, KVPY, BITSET, FOUNDATION 8TH TO 10TH AND REGULAR BOARD 11TH AND 12TH/data=!4m7!3m6!1s0x3bdcb172070243f3:0x8dab1ee1ef90ceb7!8m2!3d19.0774835!4d74.7048933!16s/g/11wwwhn61x!19sChIJ80MCB3Kx3DsRt86Q7-Eeq40"
Mathematica Sci Academy,9511762005,"Aptitude, Tuition, Mathematics",,,,"Bhingar, Nagardeole",Ahmednagar,,,https://www.google.com/maps/place/Mathematica Sci Academy/data=!4m7!3m6!1s0x3bdcb1bd3e78211f:0xc2c6e488ce1e13!8m2!3d19.09657!4d74.7783392!16s/g/11rx3x09y6!19sChIJHyF4Pr2x3DsREx7OiOTGwgA
Mobharkar Mh CET And Law Classes,,"MHT CET, CET, Tuition",,,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Mobharkar MH-CET and Law classes/data=!4m7!3m6!1s0x3bdcba86ce764a39:0x30575bb7e5c8b2f4!8m2!3d19.1198084!4d74.7374892!16s/g/11xp71g5r_!19sChIJOUp2zoa63DsR9LLI5bdbVzA
New English School Shendi,,English Academy,,,,"5q89 4w9, Shendi",Ahmednagar,,,https://www.google.com/maps/place/New English School Shendi/data=!4m7!3m6!1s0x3bdcbb00737c8605:0x15e2abe1fe3f451d!8m2!3d19.1652875!4d74.7698594!16s/g/11vwfjwnt0!19sChIJBYZ8cwC73DsRHUU__uGr4hU
New Vidyasagar Coaching Classes,,Tuition,,,,"Savedi, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/New vidyasagar coaching classes/data=!4m7!3m6!1s0x3bdcbb545b5ad60f:0xc5bf729da8b5b0d9!8m2!3d19.1252724!4d74.7402827!16s/g/11xtn4llq_!19sChIJD9ZaW1S73DsR2bC1qJ1yv8U
Sai Angel's International School,9075199043,English Academy,,,,"Tavale Nagar, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Sai Angel's International School/data=!4m7!3m6!1s0x3bdcbabda8294107:0xfe2e124c40c8f822!8m2!3d19.1318663!4d74.755254!16s/g/11b90cw427!19sChIJB0EpqL263DsRIvjIQEwSLv4
Sainik School Coaching Rms Coaching Gurukul Academy,,Army,,,,"Bhavani Nagar, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/SAINIK SCHOOL COACHING, RMS COACHING-GURUKUL ACADEMY/data=!4m7!3m6!1s0x3bdcb1a524220d73:0x868b0df76a240897!8m2!3d19.0864716!4d74.7381335!16s/g/11spwrq6yy!19sChIJcw0iJKWx3DsRlwgkavcNi4Y"
Sankalp Academy Ahmednagar,,"Tuition, Mathematics",,,,"Burhan Nagar, Ahmednagar",Ahmednagar,,,"https://www.google.com/maps/place/Sankalp Academy, Ahmednagar/data=!4m7!3m6!1s0x3bdcbbf743ff2c53:0x95da2a5818a49c0c!8m2!3d19.1198364!4d74.7625589!16s/g/11hks_9_fd!19sChIJUyz_Q_e73DsRDJykGFgq2pU"
Satyabhama Spoken English Academy,,"Spoken English, English Academy",,,,"Kalyan, Nagar",Ahmednagar,,,https://www.google.com/maps/place/Satyabhama Spoken English Academy/data=!4m7!3m6!1s0x3bdcb1947dde2db1:0xc71fc1cc84205fb5!8m2!3d19.1023814!4d74.7092456!16s/g/11txd_rnhn!19sChIJsS3efZSx3DsRtV8ghMzBH8c
Shree Sai Commerce Classes,,"Commerce Classes, Tuition",,,,"Bolhegaon Suburban, Nagapur",Ahmednagar,,,https://www.google.com/maps/place/Shree Sai Commerce Classes/data=!4m7!3m6!1s0x3bdcbb00792d1fa7:0x8cfeecd5592da61f!8m2!3d19.1366032!4d74.7082487!16s/g/11y4rf6cp2!19sChIJpx8teQC73DsRH6YtWdXs_ow
Shri Coaching And Abacus Classes,7057055312,"Tuition, Abacus",,,,"Nepti Suburban, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Shri Coaching and Abacus Classes/data=!4m7!3m6!1s0x3bdcb1ed77509975:0xef3f5dac9106b3c1!8m2!3d19.0979752!4d74.724046!16s/g/11y1y943kq!19sChIJdZlQd-2x3DsRwbMGkaxdP-8
Soldiers Career Academy,,Defence,,,,"Ahilyanagar, Darewadi",Ahmednagar,,,https://www.google.com/maps/place/Soldiers Career Academy/data=!4m7!3m6!1s0x3bdcb0358ea1e039:0xb9eadaea22bdcfa9!8m2!3d19.0729865!4d74.7575715!16s/g/11xp7c047h!19sChIJOeChjjWw3DsRqc-9Iura6rk
Speakeasy English Academy,,English Academy,,,,"Bolhegaon Suburban, Nagapur",Ahmednagar,,,https://www.google.com/maps/place/SpeakEasy English Academy/data=!4m7!3m6!1s0x3bdcbb5ba0f2e58b:0x311871e91d567251!8m2!3d19.140884!4d74.7138148!16s/g/11mrf161fj!19sChIJi-XyoFu73DsRUXJWHelxGDE
St. Saviours English Primary School,,English Academy,,,,"Sindhi Colony, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/St. Saviours English Primary School/data=!4m7!3m6!1s0x3bdcb136597f1693:0xf93225f9c103a12d!8m2!3d19.1092649!4d74.740351!16s/g/11s43zxb6t!19sChIJkxZ_WTax3DsRLaEDwfklMvk
St. Vivekanand English School,,"NDA, English Academy",,,,"Tarakpur, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/St. Vivekanand English School/data=!4m7!3m6!1s0x3bdcb07e59d695d7:0x42d0642e28b1a6e2!8m2!3d19.1098998!4d74.7363334!16s/g/1tdn2k5m!19sChIJ15XWWX6w3DsR4qaxKC5k0EI
Success Science Academy,7507208474,Science,,,,"Kedgaon, Ahmednagar",Ahmednagar,,,https://www.google.com/maps/place/Success Science Academy/data=!4m7!3m6!1s0x3bdcb1f992c43c69:0xa66c65621f0781ca!8m2!3d19.0694613!4d74.6992088!16s/g/11ycjylh7g!19sChIJaTzEkvmx3DsRyoEHH2JlbKY
Vision Coaching & Abacus Classes,7021524194,"Tuition, Abacus",,,,"Midc, Nagapur",Ahmednagar,,,https://www.google.com/maps/place/Vision Coaching & Abacus Classes/data=!4m7!3m6!1s0x3bdcbbeb44b3a0bb:0x7c1994acdf822bd!8m2!3d19.1585369!4d74.7056515!16s/g/11t7j7_vmc!19sChIJu6CzROu73DsRvSL4zUqZwQc
